,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
36474,190231,241485041,13-1,51,화성소방서.향남홈플러스,233001860,37903.0
36475,190232,241485041,13-1,52,향남읍행정복지센터,233000633,37288.0
36476,190233,241485041,13-1,53,화성중앙병원.발안초등학교,233001026,37269.0
36477,190234,241485041,13-1,54,바다마트,233001769,37809.0
36478,190235,241485041,13-1,55,발안만세시장,233001394,36925.0
36479,190236,241485041,13-1,56,화성시보건소앞,233000385,36844.0
36480,190237,241485041,13-1,57,우림아파트.화성노인회관,233000525,37250.0
36481,190238,241485041,13-1,58,우림주공아파트,233002969,
36482,190239,241485042,13-4,1,향남부영10.11단지,233002408,55284.0
36483,190240,241485042,13-4,2,향남부영11단지,233002481,55320.0
36484,190241,241485042,13-4,3,향남모아8단지,233002415,55290.0
36485,190242,241485042,13-4,4,롯데씨네마.향남부영7,233002504,55381.0
36486,190243,241485042,13-4,5,향남부영3단지,233002412,55287.0
36487,190244,241485042,13-4,6,향남주공1.2단지,233002410,55285.0
36488,190245,241485042,13-4,7,방축리,233000618,37281.0
36489,190246,241485042,13-4,8,단독주택단지,233002106,55081.0
36490,190247,241485042,13-4,9,신영지웰,233002104,55080.0
36491,190248,241485042,13-4,10,화성소방서.향남홈플러스,233001860,37903.0
36492,190249,241485042,13-4,11,향남읍행정복지센터,233000633,37288.0
36493,190250,241485042,13-4,12,화성중앙병원.발안초등학교,233001026,37269.0
36494,190251,241485042,13-4,13,발안삼거리.바다마트,233001558,37270.0
36495,190252,241485042,13-4,14,화성중고등학교,233000924,37256.0
36496,190253,241485042,13-4,15,장짐삼거리,233002356,55238.0
36497,190254,241485042,13-4,16,지월리입구,233000925,37234.0
36498,190255,241485042,13-4,17,수목원,233000546,37240.0
36499,190256,241485042,13-4,18,구장리새터말입구,233001557,37241.0
36500,190257,241485042,13-4,19,구장1리,233000545,36907.0
36501,190258,241485042,13-4,20,팔탄초등학교,233000521,37252.0
36502,190259,241485042,13-4,21,팔탄면행정복지센터,233000516,37254.0
36503,190260,241485042,13-4,22,마곡마을입구,233002510,55387.0
36504,190261,241485042,13-4,23,구장삼거리,233001030,37229.0
36505,190262,241485042,13-4,24,구장사거리.공구상가,233001032,37223.0
36506,190263,241485042,13-4,25,하피랜드,233002161,55176.0
36507,190264,241485042,13-4,26,율암삼거리,233001034,37204.0
36508,190265,241485042,13-4,27,팔탄공단앞,233000196,37191.0
36509,190266,241485042,13-4,28,율암2리.쇄네골,233000195,37181.0
36510,190267,241485042,13-4,29,하저4리입구,233000194,37173.0
36511,190268,241485042,13-4,30,하저3리.한미약품,233000193,37165.0
36512,190269,241485042,13-4,31,수련개,233001303,37393.0
36513,190270,241485042,13-4,32,금광포란재아파트,233000192,36050.0
36514,190271,241485042,13-4,33,무송2통.술현,233001038,37501.0
36515,190272,241485042,13-4,34,무송교차로,233001040,36046.0
36516,190273,241485042,13-4,35,무송그린빌리지,233002295,55177.0
36517,190274,241485042,13-4,36,무송1통마을입구,233001041,36045.0
36518,190275,241485042,13-4,37,그린빌라.롤링힐스,233002131,55105.0
36519,190276,241485042,13-4,38,롤링힐스,233000148,36441.0
36520,190277,241485042,13-4,39,대광아파트,233000191,36037.0
36521,190278,241485042,13-4,40,공군부대입구,233000190,36036.0
36522,190279,241485042,13-4,41,화성시청,233000189,36028.0
36523,190280,241485042,13-4,42,남양뉴타운.양우내안애,233000188,36804.0
36524,190281,241485042,13-4,43,남양중고교입구,233001318,36023.0
36525,190282,241485042,13-4,44,기업은행,233000210,37567.0
36526,190283,241485042,13-4,45,기업은행,233001046,36018.0
36527,190284,241485042,13-4,46,남양중고입구.기아남양점,233001749,37774.0
36528,190285,241485042,13-4,47,양우내안애,233002159,36024.0
36529,190286,241485042,13-4,48,화성시청,233001435,36977.0
36530,190287,241485042,13-4,49,공군부대입구,233000208,36034.0
36531,190288,241485042,13-4,50,대광아파트,233001043,36039.0
36532,190289,241485042,13-4,51,롤링힐스,233002166,55603.0
36533,190290,241485042,13-4,52,그린빌라.롤링힐스,233002130,55104.0
36534,190291,241485042,13-4,53,무송1통마을입구,233001042,36044.0
36535,190292,241485042,13-4,54,무송그린빌리지,233002296,55178.0
36536,190293,241485042,13-4,55,무송교차로,233000207,36047.0
36537,190294,241485042,13-4,56,무송2통.술현,233001039,36784.0
36538,190295,241485042,13-4,57,금광포란재아파트,233000206,36051.0
36539,190296,241485042,13-4,58,수련개,233001244,37515.0
36540,190297,241485042,13-4,59,하저3리.한미약품,233000204,37164.0
36541,190298,241485042,13-4,60,하저4리,233000203,37174.0
36542,190299,241485042,13-4,61,율암2리.쇄네골,233000202,37182.0
36543,190300,241485042,13-4,62,팔탄공단앞,233001035,37190.0
36544,190301,241485042,13-4,63,율암삼거리,233000201,37201.0
36545,190302,241485042,13-4,64,하피랜드,233002160,55175.0
36546,190303,241485042,13-4,65,구장사거리.공구상가,233001033,37473.0
36547,190304,241485042,13-4,66,구장삼거리,233001031,37228.0
36548,190305,241485042,13-4,67,마곡마을입구,233002509,55386.0
36549,190306,241485042,13-4,68,팔탄면행정복지센터,233001029,37253.0
36550,190307,241485042,13-4,69,팔탄초등학교,233000517,37251.0
36551,190308,241485042,13-4,70,구장1리(새터말.율암리),233000923,36803.0
36552,190309,241485042,13-4,71,구장리새터말입구,233002351,55256.0
36553,190310,241485042,13-4,72,수목원,233000528,37242.0
36554,190311,241485042,13-4,73,지월리입구,233000527,37235.0
36555,190312,241485042,13-4,74,장짐삼거리,233002357,55239.0
36556,190313,241485042,13-4,75,화성중고등학교,233000526,37255.0
36557,190314,241485042,13-4,76,발안삼거리.바다마트,233001371,37273.0
36558,190315,241485042,13-4,77,KEB하나은행발안지점,233001934,37940.0
36559,190316,241485042,13-4,78,발안초등학교,233000632,37464.0
36560,190317,241485042,13-4,79,향남읍행정복지센터,233001023,37289.0
36561,190318,241485042,13-4,80,화성소방서.향남홈플러스,233001955,37991.0
36562,190319,241485042,13-4,81,에일린의뜰,233002103,55084.0
36563,190320,241485042,13-4,82,단독주택단지,233002105,55085.0
36564,190321,241485042,13-4,83,방축리,233001109,37280.0
36565,190322,241485042,13-4,84,향남주공1.2단지,233002411,55286.0
36566,190323,241485042,13-4,85,향남주공1단지,233001590,55728.0
36567,190324,241485042,13-4,86,향남부영3단지,233002413,55288.0
36568,190325,241485042,13-4,87,향남부영7.롯데씨네마,233002414,55289.0
36569,190326,241485042,13-4,88,향남모아8단지,233002478,55319.0
36570,190327,241485042,13-4,89,향남부영11단지,233002639,37472.0
36571,190328,241485042,13-4,90,향남부영10.11단지,233002409,24434.0
36572,190329,241485045,36A,1,바다마트,233001769,37809.0
36573,190330,241485045,36A,2,발안만세시장,233001394,36925.0
36574,190331,241485045,36A,3,화성시보건소앞,233000385,36844.0
36575,190332,241485045,36A,4,제약공단사원아파트앞,233000815,37467.0
36576,190333,241485045,36A,5,상신1리마을앞,233000814,36757.0
36577,190334,241485045,36A,6,상신6리,233001529,37407.0
36578,190335,241485045,36A,7,상신초교입구,233003185,37810.0
36579,190336,241485045,36A,8,향남제약공단앞,233000813,37468.0
36580,190337,241485045,36A,9,제약공단후문.구문천1리입구,233001531,37405.0
36581,190338,241485045,36A,10,하길4리입구,233002520,55074.0
36582,190339,241485045,36A,11,구문천리.돌래,233002518,55072.0
36583,190340,241485045,36A,12,구문천2리종점,233002797,37056.0
36584,190341,241485045,36A,13,마을안삼거리,233002662,37868.0
36585,190342,241485045,36A,14,요당3리,233002661,37867.0
36586,190343,241485045,36A,15,요당2리,233002635,37961.0
36587,190344,241485045,36A,16,요당2리,233001944,37964.0
36588,190345,241485045,36A,17,요당3리,233002792,55069.0
36589,190346,241485045,36A,18,구문천리.돌래,233002517,55071.0
36590,190347,241485045,36A,19,하길4리입구,233002519,55073.0
36591,190348,241485045,36A,20,제약공단후문.구문천1리입구,233000805,36759.0
36592,190349,241485045,36A,21,할인마트앞,233003000,
36593,190350,241485045,36A,22,상신리,233000804,36760.0
36594,190351,241485045,36A,23,상신6리,233000803,37470.0
36595,190352,241485045,36A,24,상신1리마을앞,233000802,36761.0
36596,190353,241485045,36A,25,제약공단사원아파트앞,233000801,36762.0
36597,190354,241485045,36A,26,화성시보건소앞,233000388,36875.0
36598,190355,241485045,36A,27,발안만세시장,233000387,36876.0
36599,190356,241485045,36A,28,발안삼거리.바다마트,233001371,37273.0
36600,190357,241485046,36-2A,1,바다마트,233001769,37809.0
36601,190358,241485046,36-2A,2,발안만세시장,233001394,36925.0
36602,190359,241485046,36-2A,3,화성시보건소앞,233000385,36844.0
36603,190360,241485046,36-2A,4,제약공단사원아파트앞,233000815,37467.0
36604,190361,241485046,36-2A,5,상신1리마을앞,233000814,36757.0
36605,190362,241485046,36-2A,6,상신6리,233001529,37407.0
36606,190363,241485046,36-2A,7,상신초교입구,233003185,37810.0
36607,190364,241485046,36-2A,8,향남제약공단앞,233000813,37468.0
36608,190365,241485046,36-2A,9,제약공단후문.구문천1리입구,233001531,37405.0
36609,190366,241485046,36-2A,10,하길4리입구,233002520,55074.0
36610,190367,241485046,36-2A,11,구문천리.돌래,233002518,55072.0
36611,190368,241485046,36-2A,12,구문천2리종점,233002797,37056.0
36612,190369,241485046,36-2A,13,마을안삼거리,233002662,37868.0
36613,190370,241485046,36-2A,14,요당3리,233002661,37867.0
36614,190371,241485046,36-2A,15,요당2리,233002635,37961.0
36615,190372,241485046,36-2A,16,요당2리,233001944,37964.0
36616,190373,241485046,36-2A,17,요당3리,233002792,55069.0
36617,190374,241485046,36-2A,18,구문천리.돌래,233002517,55071.0
36618,190375,241485046,36-2A,19,하길4리종점,233002997,
36619,190376,241485046,36-2A,20,하길4리입구,233002519,55073.0
36620,190377,241485046,36-2A,21,제약공단후문.구문천1리입구,233000805,36759.0
36621,190378,241485046,36-2A,22,할인마트앞,233003000,
36622,190379,241485046,36-2A,23,상신리,233000804,36760.0
36623,190380,241485046,36-2A,24,상신6리,233000803,37470.0
36624,190381,241485046,36-2A,25,상신1리마을앞,233000802,36761.0
36625,190382,241485046,36-2A,26,제약공단사원아파트앞,233000801,36762.0
36626,190383,241485046,36-2A,27,화성시보건소앞,233000388,36875.0
36627,190384,241485046,36-2A,28,발안만세시장,233000387,36876.0
36628,190385,241485046,36-2A,29,발안삼거리.바다마트,233001371,37273.0
36629,190386,241485047,39A,1,바다마트,233001769,37809.0
36630,190387,241485047,39A,2,발안만세시장,233001394,36925.0
36631,190388,241485047,39A,3,화성시보건소앞,233000385,36844.0
36632,190389,241485047,39A,4,제약공단사원아파트앞,233000815,37467.0
36633,190390,241485047,39A,5,상신1리마을앞,233000814,36757.0
36634,190391,241485047,39A,6,상신6리,233001529,37407.0
36635,190392,241485047,39A,7,상신초교입구,233531490,
36636,190393,241485047,39A,8,구문천4리입구,233002993,
36637,190394,241485047,39A,9,구문천4리종점,233002995,
36638,190395,241485047,39A,10,구문천4리입구,233002994,
36639,190396,241485047,39A,11,소망슈퍼,233002992,
36640,190397,241485047,39A,12,상신5리.문화마을,233002991,
36641,190398,241485047,39A,13,선일화학.에디스,233002846,
36642,190399,241485047,39A,14,상신1리종점,233002791,
36643,190400,241485047,39A,15,정미소앞,233002998,
36644,190401,241485047,39A,16,상신1리마을앞,233000814,36757.0
36645,190402,241485047,39A,17,상신6리,233001529,37407.0
36646,190403,241485047,39A,18,할인마트앞,233003000,
36647,190404,241485047,39A,19,상신리,233000804,36760.0
36648,190405,241485047,39A,20,상신6리,233000803,37470.0
36649,190406,241485047,39A,21,상신1리마을앞,233000802,36761.0
36650,190407,241485047,39A,22,제약공단사원아파트앞,233000801,36762.0
36651,190408,241485047,39A,23,화성시보건소앞,233000388,36875.0
36652,190409,241485047,39A,24,발안만세시장,233000387,36876.0
36653,190410,241485047,39A,25,발안삼거리.바다마트,233001371,37273.0
36654,190411,241485048,12-1,1,발안삼거리.바다마트,233001558,37270.0
36655,190412,241485048,12-1,2,화성중고등학교,233000924,37256.0
36656,190413,241485048,12-1,3,장짐삼거리,233002356,55238.0
36657,190414,241485048,12-1,4,지월리입구,233000925,37234.0
36658,190415,241485048,12-1,5,수목원,233000546,37240.0
36659,190416,241485048,12-1,6,구장리새터말입구,233001557,37241.0
36660,190417,241485048,12-1,7,구장1리,233000545,36907.0
36661,190418,241485048,12-1,8,팔탄초등학교,233000521,37252.0
36662,190419,241485048,12-1,9,팔탄면행정복지센터,233000516,37254.0
36663,190420,241485048,12-1,10,마곡마을입구,233002510,55387.0
36664,190421,241485048,12-1,11,구장삼거리,233001030,37229.0
36665,190422,241485048,12-1,12,구장사거리.공구상가,233001032,37223.0
36666,190423,241485048,12-1,13,하피랜드,233002161,55176.0
36667,190424,241485048,12-1,14,율암삼거리,233001034,37204.0
36668,190425,241485048,12-1,15,율암드림마트앞,233002770,55642.0
36669,190426,241485048,12-1,16,대방초교,233002772,55644.0
36670,190427,241485048,12-1,17,명인제약,233002774,55646.0
36671,190428,241485048,12-1,18,노화1리,233002613,36854.0
36672,190429,241485048,12-1,19,노하2리,233002619,36930.0
36673,190430,241485048,12-1,20,정미소앞,233002620,36929.0
36674,190431,241485048,12-1,21,노하3리,233002642,37519.0
36675,190432,241485048,12-1,22,노하3리.백미정,233002643,37547.0
36676,190433,241485048,12-1,23,노하산업단지,233002839,55654.0
36677,190434,241485048,12-1,24,노하할인마트,233002841,55656.0
36678,190435,241485048,12-1,25,현대연구소입구,233002843,55658.0
36679,190436,241485048,12-1,26,주유소앞,233002848,
36680,190437,241485048,12-1,27,온석1동,233002850,
36681,190438,241485048,12-1,28,하저3리.한미약품,233000193,37165.0
36682,190439,241485048,12-1,29,수련개,233001303,37393.0
36683,190440,241485048,12-1,30,금광포란재아파트,233000192,36050.0
36684,190441,241485048,12-1,31,무송2통.술현,233001038,37501.0
36685,190442,241485048,12-1,32,무송교차로,233001040,36046.0
36686,190443,241485048,12-1,33,무송그린빌리지,233002295,55177.0
36687,190444,241485048,12-1,34,무송1통마을입구,233001041,36045.0
36688,190445,241485048,12-1,35,그린빌라.롤링힐스,233002131,55105.0
36689,190446,241485048,12-1,36,롤링힐스,233000148,36441.0
36690,190447,241485048,12-1,37,대광아파트,233000191,36037.0
36691,190448,241485048,12-1,38,공군부대입구,233000190,36036.0
36692,190449,241485048,12-1,39,화성시청,233000189,36028.0
36693,190450,241485048,12-1,40,남양뉴타운.양우내안애,233000188,36804.0
36694,190451,241485048,12-1,41,남양중고교입구,233001318,36023.0
36695,190452,241485048,12-1,42,기업은행,233000210,37567.0
36696,190453,241485048,12-1,43,기업은행,233001046,36018.0
36697,190454,241485048,12-1,44,남양중고입구.기아남양점,233001749,37774.0
36698,190455,241485048,12-1,45,양우내안애,233002159,36024.0
36699,190456,241485048,12-1,46,화성시청,233001435,36977.0
36700,190457,241485048,12-1,47,공군부대입구,233000208,36034.0
36701,190458,241485048,12-1,48,대광아파트,233001043,36039.0
36702,190459,241485048,12-1,49,롤링힐스,233002166,55603.0
36703,190460,241485048,12-1,50,그린빌라.롤링힐스,233002130,55104.0
36704,190461,241485048,12-1,51,무송1통마을입구,233001042,36044.0
36705,190462,241485048,12-1,52,무송그린빌리지,233002296,55178.0
36706,190463,241485048,12-1,53,무송교차로,233000207,36047.0
36707,190464,241485048,12-1,54,무송2통.술현,233001039,36784.0
36708,190465,241485048,12-1,55,금광포란재아파트,233000206,36051.0
36709,190466,241485048,12-1,56,수련개,233001244,37515.0
36710,190467,241485048,12-1,57,하저3리.한미약품,233000204,37164.0
36711,190468,241485048,12-1,58,온석1동,233002851,
36712,190469,241485048,12-1,59,주유소앞,233002849,
36713,190470,241485048,12-1,60,현대연구소입구,233002844,55659.0
36714,190471,241485048,12-1,61,노하할인마트,233002842,55657.0
36715,190472,241485048,12-1,62,노하산업단지,233002840,55655.0
36716,190473,241485048,12-1,63,노하3리.백미정,233002617,36850.0
36717,190474,241485048,12-1,64,노하3리,233002616,36851.0
36718,190475,241485048,12-1,65,정미소앞,233002633,37446.0
36719,190476,241485048,12-1,66,노하2리,233002615,36852.0
36720,190477,241485048,12-1,67,노화1리,233002614,36853.0
36721,190478,241485048,12-1,68,명인제약,233002775,55647.0
36722,190479,241485048,12-1,69,대방초교,233002773,55645.0
36723,190480,241485048,12-1,70,율암드림마트앞,233002771,55643.0
36724,190481,241485048,12-1,71,율암삼거리,233000201,37201.0
36725,190482,241485048,12-1,72,하피랜드,233002160,55175.0
36726,190483,241485048,12-1,73,구장사거리.공구상가,233001033,37473.0
36727,190484,241485048,12-1,74,구장삼거리,233001031,37228.0
36728,190485,241485048,12-1,75,마곡마을입구,233002509,55386.0
36729,190486,241485048,12-1,76,팔탄면행정복지센터,233001029,37253.0
36730,190487,241485048,12-1,77,팔탄초등학교,233000517,37251.0
36731,190488,241485048,12-1,78,구장1리(새터말.율암리),233000923,36803.0
36732,190489,241485048,12-1,79,구장리새터말입구,233002351,55256.0
36733,190490,241485048,12-1,80,수목원,233000528,37242.0
36734,190491,241485048,12-1,81,지월리입구,233000527,37235.0
36735,190492,241485048,12-1,82,장짐삼거리,233002357,55239.0
36736,190493,241485048,12-1,83,화성중고등학교,233000526,37255.0
36737,190494,241485048,12-1,84,구종점,233002961,
36738,190495,241485048,12-1,85,발안만세시장,233000387,36876.0
36739,190496,241485048,12-1,86,발안삼거리.바다마트,233001558,37270.0
36740,190497,241485049,13-4A,1,향남부영10.11단지,233002408,55284.0
36741,190498,241485049,13-4A,2,향남부영11단지,233002481,55320.0
36742,190499,241485049,13-4A,3,향남모아엘가아파트,233002867,
36743,190500,241485049,13-4A,4,하길중학교,233002417,36697.0
36744,190501,241485049,13-4A,5,향남부영3단지,233002412,55287.0
36745,190502,241485049,13-4A,6,향남주공1.2단지,233002410,55285.0
36746,190503,241485049,13-4A,7,방축리,233000618,37281.0
36747,190504,241485049,13-4A,8,단독주택단지,233002106,55081.0
36748,190505,241485049,13-4A,9,신영지웰,233002104,55080.0
36749,190506,241485049,13-4A,10,화성소방서.향남홈플러스,233001860,37903.0
36750,190507,241485049,13-4A,11,향남읍행정복지센터,233000633,37288.0
36751,190508,241485049,13-4A,12,화성중앙병원.발안초등학교,233001026,37269.0
36752,190509,241485049,13-4A,13,발안삼거리.바다마트,233001558,37270.0
36753,190510,241485049,13-4A,14,화성중고등학교,233000924,37256.0
36754,190511,241485049,13-4A,15,장짐삼거리,233002356,55238.0
36755,190512,241485049,13-4A,16,지월리입구,233000925,37234.0
36756,190513,241485049,13-4A,17,수목원,233000546,37240.0
36757,190514,241485049,13-4A,18,구장리새터말입구,233001557,37241.0
36758,190515,241485049,13-4A,19,구장1리,233000545,36907.0
36759,190516,241485049,13-4A,20,팔탄초등학교,233000521,37252.0
36760,190517,241485049,13-4A,21,팔탄면행정복지센터,233000516,37254.0
36761,190518,241485049,13-4A,22,마곡마을입구,233002510,55387.0
36762,190519,241485049,13-4A,23,구장삼거리,233001030,37229.0
36763,190520,241485049,13-4A,24,구장사거리.공구상가,233001032,37223.0
36764,190521,241485049,13-4A,25,하피랜드,233002161,55176.0
36765,190522,241485049,13-4A,26,율암삼거리,233001034,37204.0
36766,190523,241485049,13-4A,27,팔탄공단앞,233000196,37191.0
36767,190524,241485049,13-4A,28,율암2리.쇄네골,233000195,37181.0
36768,190525,241485049,13-4A,29,하저4리입구,233000194,37173.0
36769,190526,241485049,13-4A,30,하저3리.한미약품,233000193,37165.0
36770,190527,241485049,13-4A,31,수련개,233001303,37393.0
36771,190528,241485049,13-4A,32,금광포란재아파트,233000192,36050.0
36772,190529,241485049,13-4A,33,무송2통.술현,233001038,37501.0
36773,190530,241485049,13-4A,34,무송교차로,233001040,36046.0
36774,190531,241485049,13-4A,35,무송그린빌리지,233002295,55177.0
36775,190532,241485049,13-4A,36,무송1통마을입구,233001041,36045.0
36776,190533,241485049,13-4A,37,그린빌라.롤링힐스,233002131,55105.0
36777,190534,241485049,13-4A,38,롤링힐스,233000148,36441.0
36778,190535,241485049,13-4A,39,대광아파트,233000191,36037.0
36779,190536,241485049,13-4A,40,공군부대입구,233000190,36036.0
36780,190537,241485049,13-4A,41,화성시청,233000189,36028.0
36781,190538,241485049,13-4A,42,남양뉴타운.양우내안애,233000188,36804.0
36782,190539,241485049,13-4A,43,남양중고교입구,233001318,36023.0
36783,190540,241485049,13-4A,44,기업은행,233000210,37567.0
36784,190541,241485049,13-4A,45,기업은행,233001046,36018.0
36785,190542,241485049,13-4A,46,남양중고입구.기아남양점,233001749,37774.0
36786,190543,241485049,13-4A,47,양우내안애,233002159,36024.0
36787,190544,241485049,13-4A,48,화성시청,233001435,36977.0
36788,190545,241485049,13-4A,49,공군부대입구,233000208,36034.0
36789,190546,241485049,13-4A,50,대광아파트,233001043,36039.0
36790,190547,241485049,13-4A,51,롤링힐스,233002166,55603.0
36791,190548,241485049,13-4A,52,그린빌라.롤링힐스,233002130,55104.0
36792,190549,241485049,13-4A,53,무송1통마을입구,233001042,36044.0
36793,190550,241485049,13-4A,54,무송그린빌리지,233002296,55178.0
36794,190551,241485049,13-4A,55,무송교차로,233000207,36047.0
36795,190552,241485049,13-4A,56,무송2통.술현,233001039,36784.0
36796,190553,241485049,13-4A,57,금광포란재아파트,233000206,36051.0
36797,190554,241485049,13-4A,58,수련개,233001244,37515.0
36798,190555,241485049,13-4A,59,하저3리.한미약품,233000204,37164.0
36799,190556,241485049,13-4A,60,하저4리,233000203,37174.0
36800,190557,241485049,13-4A,61,율암2리.쇄네골,233000202,37182.0
36801,190558,241485049,13-4A,62,팔탄공단앞,233001035,37190.0
36802,190559,241485049,13-4A,63,율암삼거리,233000201,37201.0
36803,190560,241485049,13-4A,64,하피랜드,233002160,55175.0
36804,190561,241485049,13-4A,65,구장사거리.공구상가,233001033,37473.0
36805,190562,241485049,13-4A,66,구장삼거리,233001031,37228.0
36806,190563,241485049,13-4A,67,마곡마을입구,233002509,55386.0
36807,190564,241485049,13-4A,68,팔탄면행정복지센터,233001029,37253.0
36808,190565,241485049,13-4A,69,팔탄초등학교,233000517,37251.0
36809,190566,241485049,13-4A,70,구장1리(새터말.율암리),233000923,36803.0
36810,190567,241485049,13-4A,71,구장리새터말입구,233002351,55256.0
36811,190568,241485049,13-4A,72,수목원,233000528,37242.0
36812,190569,241485049,13-4A,73,지월리입구,233000527,37235.0
36813,190570,241485049,13-4A,74,장짐삼거리,233002357,55239.0
36814,190571,241485049,13-4A,75,화성중고등학교,233000526,37255.0
36815,190572,241485049,13-4A,76,발안삼거리.바다마트,233001371,37273.0
36816,190573,241485049,13-4A,77,KEB하나은행발안지점,233001934,37940.0
36817,190574,241485049,13-4A,78,발안초등학교,233000632,37464.0
36818,190575,241485049,13-4A,79,향남읍행정복지센터,233001023,37289.0
36819,190576,241485049,13-4A,80,화성소방서.향남홈플러스,233001955,37991.0
36820,190577,241485049,13-4A,81,에일린의뜰,233002103,55084.0
36821,190578,241485049,13-4A,82,단독주택단지,233002105,55085.0
36822,190579,241485049,13-4A,83,방축리,233001109,37280.0
36823,190580,241485049,13-4A,84,향남주공1.2단지,233002411,55286.0
36824,190581,241485049,13-4A,85,향남주공1단지,233001590,55728.0
36825,190582,241485049,13-4A,86,향남부영3단지,233002413,55288.0
36826,190583,241485049,13-4A,87,향남부영6단지,233002274,55615.0
36827,190584,241485049,13-4A,88,하길중학교,233002554,28265.0
36828,190585,241485049,13-4A,89,향남모아엘가아파트,233002852,
36829,190586,241485049,13-4A,90,향남부영11단지,233002639,37472.0
36830,190587,241485049,13-4A,91,향남부영10.11단지,233002409,24434.0
36831,190588,241485050,11-1,1,정남농협,233000663,36234.0
36832,190589,241485050,11-1,2,정남도서관,233001582,36698.0
36833,190590,241485050,11-1,3,정남초등학교,233000661,36237.0
36834,190591,241485050,11-1,4,동남아파트,233000660,36235.0
36835,190592,241485050,11-1,5,덕신상가,233001579,36226.0
36836,190593,241485050,11-1,6,발산리,233001129,36223.0
36837,190594,241485050,11-1,7,계양2리,233001495,37570.0
36838,190595,241485050,11-1,8,정남농촌체험학교,233002097,55068.0
36839,190596,241485050,11-1,9,문학4리,233001604,37650.0
36840,190597,241485050,11-1,10,문학1리,233000612,36739.0
36841,190598,241485050,11-1,11,문학주유소,233001605,37652.0
36842,190599,241485050,11-1,12,효원납골공원,233001819,37860.0
36843,190600,241485050,11-1,13,동오리종점,233001820,37861.0
36844,190601,241485050,11-1,14,동오사거리,233000635,37323.0
36845,190602,241485050,11-1,15,관리입구,233000634,37318.0
36846,190603,241485050,11-1,16,관리고개,233001020,37310.0
36847,190604,241485050,11-1,17,백토리상공회의소,233001389,37545.0
36848,190605,241485050,11-1,18,행정리,233001022,37303.0
36849,190606,241485050,11-1,19,상록하늘채,233001956,37957.0
36850,190607,241485050,11-1,20,향남홈플러스,233002360,55252.0
36851,190608,241485050,11-1,21,향남읍행정복지센터,233000633,37288.0
36852,190609,241485050,11-1,22,화성중앙병원.발안초등학교,233001026,37269.0
36853,190610,241485050,11-1,23,발안삼거리.바다마트,233001558,37270.0
36854,190611,241485050,11-1,24,화성중고등학교,233000924,37256.0
36855,190612,241485050,11-1,25,장짐삼거리,233002356,55238.0
36856,190613,241485050,11-1,26,지월리입구,233000925,37234.0
36857,190614,241485050,11-1,27,수목원,233000546,37240.0
36858,190615,241485050,11-1,28,구장리새터말입구,233001557,37241.0
36859,190616,241485050,11-1,29,구장1리,233000545,36907.0
36860,190617,241485050,11-1,30,팔탄초등학교,233000521,37252.0
36861,190618,241485050,11-1,31,팔탄면행정복지센터,233000516,37254.0
36862,190619,241485050,11-1,32,마곡마을입구,233002510,55387.0
36863,190620,241485050,11-1,33,구장삼거리,233001030,37229.0
36864,190621,241485050,11-1,34,구장사거리.공구상가,233001032,37223.0
36865,190622,241485050,11-1,35,하피랜드,233002161,55176.0
36866,190623,241485050,11-1,36,율암삼거리,233001034,37204.0
36867,190624,241485050,11-1,37,팔탄공단앞,233000196,37191.0
36868,190625,241485050,11-1,38,율암2리.쇄네골,233000195,37181.0
36869,190626,241485050,11-1,39,하저4리입구,233000194,37173.0
36870,190627,241485050,11-1,40,하저3리.한미약품,233000193,37165.0
36871,190628,241485050,11-1,41,수련개,233001303,37393.0
36872,190629,241485050,11-1,42,금강포란재아파트정문,233000151,36430.0
36873,190630,241485050,11-1,43,금광포란재아파트,233000192,36050.0
36874,190631,241485050,11-1,44,무송2통.술현,233001038,37501.0
36875,190632,241485050,11-1,45,무송교차로,233001040,36046.0
36876,190633,241485050,11-1,46,무송그린빌리지,233002295,55177.0
36877,190634,241485050,11-1,47,무송1통마을입구,233001041,36045.0
36878,190635,241485050,11-1,48,그린빌라.롤링힐스,233002131,55105.0
36879,190636,241485050,11-1,49,롤링힐스,233000148,36441.0
36880,190637,241485050,11-1,50,대광아파트,233000191,36037.0
36881,190638,241485050,11-1,51,공군부대입구,233000190,36036.0
36882,190639,241485050,11-1,52,화성시청,233000189,36028.0
36883,190640,241485050,11-1,53,남양뉴타운.양우내안애,233000188,36804.0
36884,190641,241485050,11-1,54,남양중고교입구,233001318,36023.0
36885,190642,241485050,11-1,55,기업은행,233000210,37567.0
36886,190643,241485050,11-1,56,기업은행,233001046,36018.0
36887,190644,241485050,11-1,57,남양중고입구.기아남양점,233001749,37774.0
36888,190645,241485050,11-1,58,양우내안애,233002159,36024.0
36889,190646,241485050,11-1,59,화성시청,233001435,36977.0
36890,190647,241485050,11-1,60,공군부대입구,233000208,36034.0
36891,190648,241485050,11-1,61,대광아파트,233001043,36039.0
36892,190649,241485050,11-1,62,롤링힐스,233002166,55603.0
36893,190650,241485050,11-1,63,그린빌라.롤링힐스,233002130,55104.0
36894,190651,241485050,11-1,64,무송1통마을입구,233001042,36044.0
36895,190652,241485050,11-1,65,무송그린빌리지,233002296,55178.0
