표준정류장ID,시군명,정류소명,정류소영문명,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도,모바일정류장ID,이비카드정류장ID
233000137,화성시,동탄역.포스코,"Dongtal Station, POSCO",36436.0,노변정류장,경기도 화성시,,37.1995,127.0986167,"[None None None None None None None None None None None None None None
 None]",9130052.0
233000138,화성시,남양뉴타운1단지,Namyang Woolim Feel-U Apartment ,36431.0,노변정류장,경기도 화성시,,37.20875,126.8328,"[None None None None None None None None None None None None None None
 None]",4130093.0
233000139,화성시,한화.호반,"Hanhwa, Hoban",36445.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1970833,127.105,"[None None None None None None None None None None None None None None
 None]",4130097.0
233000140,화성시,영천리,Yeongcheon-ri,36449.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2195167,127.10355,"[None None None None None None None None None None None None None None
 None]",4130099.0
233000141,화성시,영천1동,Youngcheon 1-ri,36454.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2147833,127.0938333,"[None None None None None None None None None None None None None None
 None]",4130102.0
233000142,화성시,정문정보,"Jeongmoon Information Co., Ltd. ",36457.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2176833,127.09465,"[None None None None None None None None None None None None None None
 None]",4130105.0
233000143,화성시,정문정보,"Jeongmoon Information Co., Ltd. ",36456.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2176167,127.09485,"[None None None None None None None None None None None None None None
 None]",4130104.0
233000144,화성시,영천1동,Yeongcheon 1-ri,36455.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2153333,127.0940167,"[None None None None None None None None None None None None None None
 None]",4130103.0
233000145,화성시,영천리,Yeongcheon-ri ,36451.0,노변정류장,경기도 화성시,,37.2195667,127.10363329999998,"[None None None None None None None None None None None None None None
 None]",4170717.0
233000146,화성시,반월자이에뜨,Banwol Xiette,36439.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2280667,127.0464333,"[None None None None None None None None None None None None None None
 None]",4130096.0
233000148,화성시,롤링힐스,Rolling Hills,36441.0,노변정류장,경기도 화성시,,37.1918667,126.83955,"[None None None None None None None None None None None None None None
 None]",4120446.0
233000149,화성시,한백초중교,Hanbaek Elementary & Middle & High School,36514.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.20725,127.11476670000002,"[None None None None None None None None None None None None None None
 None]",4120448.0
233000150,화성시,반도유보라.대우푸르지오,"BandoUbora Apartment, Daewoo Prugio Apartment ",36515.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1987833,127.1152,"[None None None None None None None None None None None None None None
 None]",4120449.0
233000151,화성시,금강포란재아파트정문,Geumgang Poranjae Apartment Main Gate,36430.0,노변정류장,경기도 화성시,,37.18695,126.855,"[None None None None None None None None None None None None None None
 None]",4120451.0
233000151,화성시,금강포란재아파트정문,Geumgang Poranjae Apartment Main Gate,36430.0,노변정류장,경기도 화성시,,37.18695,126.855,"[None None None None None None None None None None None None None None
 None]",9120451.0
233000152,화성시,금곡동,Geumgok-dong,37597.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1683833,127.07835,,
233000153,화성시,금곡1리,Geumgok 1-ri ,36420.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1714333,127.0789667,"[None None None None None None None None None None None None None None
 None]",4130039.0
233000154,화성시,한증막,Hanjeungmak (Clay Sauna),36424.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1748833,127.08001670000002,"[None None None None None None None None None None None None None None
 None]",4130041.0
233000155,화성시,금곡2리,Geumgok 2-ri ,36410.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1835833,127.0781333,,
233000156,화성시,대영가든,Daeyoung Garden,36421.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1779667,127.0797833,"[None None None None None None None None None None None None None None
 None]",4130042.0
233000160,화성시,만의사.마을회관,"Manuisa, Community Center",36505.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2049167,127.13865,"[None None None None None None None None None None None None None None
 None]",4130080.0
233000161,화성시,반도3.금강,"Bando 3, Geumgang",36487.0,노변정류장,경기도 화성시,,37.1823333,127.1025833,"[None None None None None None None None None None None None None None
 None]",4120438.0
233000162,화성시,나래학교.LH65블럭.하우스디더레이크,"LH 65, 66",36493.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1758833,127.10565,"[None None None None None None None None None None None None None None
 None]",4120454.0
233000163,화성시,남양아이파크,Namyang I-Park Apartment,36506.0,노변정류장,경기도 화성시,,37.2053833,126.83345,"[None None None None None None None None None None None None None None
 None]",4120434.0
233000164,화성시,반도1차.경남,Bando 1-cha ,36811.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2031833,127.1106,"[None None None None None None None None None None None None None None
 None]",4170394.0
233000166,화성시,꽃가마약수터,Kkotgama Mineral Spring,36810.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1591,127.09935,"[None None None None None None None None None None None None None None
 None]",4170395.0
233000167,화성시,장지리,Jangji-ri ,36809.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1558667,127.1150167,"[None None None None None None None None None None None None None None
 None]",4170396.0
233000168,화성시,장지리,Jangji-ri,36808.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1551167,127.1179,"[None None None None None None None None None None None None None None
 None]",4170397.0
233000169,화성시,한원IC,Hanwon IC,37403.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1527333,127.12288329999998,"[None None None None None None None None None None None None None None
 None]",4170725.0
233000170,화성시,장지리농협,Jangji-ri Nonghyup,36807.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1549333,127.1179,"[None None None None None None None None None None None None None None
 None]",4170398.0
233000171,화성시,경기도종합사격장,,55462.0,,,,37.0926167,126.95695,"[None None None None None None None None None None None None None None
 None]",4123404.0
233000187,화성시,기산베스트빌,Gisan Bestville,36805.0,노변정류장,경기도 화성시,,37.19545,126.8226167,"[None None None None None None None None None None None None None None
 None]",4170414.0
233000188,화성시,남양뉴타운,Namyang New Town,36804.0,노변정류장,경기도 화성시,,37.2023333,126.8243333,"[None None None None None None None None None None None None None None
 None]",4170415.0
233000189,화성시,화성시청,Hwaseong City Hall,36028.0,노변정류장,경기도 화성시,,37.19835,126.82845,"[None None None None None None None None None None None None None None
 None]",4102925.0
233000189,화성시,화성시청,Hwaseong City Hall,36028.0,노변정류장,경기도 화성시,,37.19835,126.82845,"[None None None None None None None None None None None None None None
 None]",9102925.0
233000190,화성시,공군부대입구,Air Force Camp,36036.0,노변정류장,경기도 화성시,,37.1962333,126.83128329999998,"[None None None None None None None None None None None None None None
 None]",4130194.0
233000191,화성시,대광아파트,Daekwang Apartment ,36037.0,노변정류장,경기도 화성시,,37.1942667,126.8340333,"[None None None None None None None None None None None None None None
 None]",4130392.0
233000191,화성시,대광아파트,Daekwang Apartment ,36037.0,노변정류장,경기도 화성시,,37.1942667,126.8340333,"[None None None None None None None None None None None None None None
 None]",9130392.0
233000192,화성시,금광포란재아파트,Geumgwang Poranjae Apartment ,36050.0,노변정류장,경기도 화성시,,37.1833667,126.85505,"[None None None None None None None None None None None None None None
 None]",4130384.0
233000193,화성시,하저3리.한미약품,"Hajeo 3-ri, Hanmi Pharm. Co., Ltd.",37165.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1810167,126.8658167,"[None None None None None None None None None None None None None None
 None]",4130382.0
233000194,화성시,하저4리입구,Hajeo 4-ri,37173.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1754333,126.87121670000002,37173.0,
233000195,화성시,율암2리.쇄네골,"Yuram 2-ri, Swaenegol",37181.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1735833,126.8731833,"[None None None None None None None None None None None None None None
 None]",4130377.0
233000196,화성시,팔탄공단앞,Paltan Industrial Complex ,37191.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.17045,126.8767833,"[None None None None None None None None None None None None None None
 None]",4130375.0
233000201,화성시,율암삼거리,Yuram Samgeori,37201.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1668,126.8807833,"[None None None None None None None None None None None None None None
 None]",4130374.0
233000202,화성시,율암2리.쇄네골,"Yuram 2-ri, Swaenegol",37182.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1735667,126.87295,37182.0,
233000203,화성시,하저4리,Hajeo 4-ri ,37174.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1751667,126.8712833,37174.0,
233000204,화성시,하저3리.한미약품,"Hajeo 3-ri, Hanmi Pharm. Co., Ltd.",37164.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.18105,126.8656,37164.0,
233000206,화성시,금광포란재아파트,Geumgang Poranjae Apartment ,36051.0,노변정류장,경기도 화성시,,37.1833333,126.8555833,36051.0,
233000207,화성시,무송교차로,Musong Junction ,36047.0,노변정류장,경기도 화성시,,37.1818333,126.8448667,"[None None None None None None None None None None None None None None
 None]",4130388.0
233000208,화성시,공군부대입구,Air Force Camp,36034.0,노변정류장,경기도 화성시,,37.1957167,126.83171670000002,"[None None None None None None None None None None None None None None
 None]",4130192.0
233000208,화성시,공군부대입구,Air Force Camp,36034.0,노변정류장,경기도 화성시,,37.1957167,126.83171670000002,"[None None None None None None None None None None None None None None
 None]",9130192.0
233000209,화성시,신리고,,55464.0,,,,37.1816833,127.12206670000002,"[None None None None None None None None None None None None None None
 None]",4198838.0
233000210,화성시,기업은행,IBK Bank,37567.0,노변정류장,경기도 화성시,,37.2071833,126.81973329999998,"[None None None None None None None None None None None None None None
 None]",4170958.0
